"September 17, 2017 at 06:19AM",Rain,58 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"September 19, 2017 at 06:19AM",Rain Shower,59 F,15 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 22, 2017 at 08:38AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 22, 2017 at 04:38PM",Light Rain,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 23, 2017 at 01:13AM",Rain,59 F,15 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"September 27, 2017 at 07:26AM",Light Rain with Thunder,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"September 27, 2017 at 02:36PM",Light Rain,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 27, 2017 at 05:51PM",Light Rain,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 27, 2017 at 09:24PM",Light Rain,61 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 28, 2017 at 01:46AM",Rain Shower,60 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"September 29, 2017 at 04:50PM",Light Rain/Wind,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 01, 2017 at 05:32PM",Thunder,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"October 01, 2017 at 11:27PM",Heavy Rain,65 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 10, 2017 at 09:53PM",Rain Shower,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 11, 2017 at 11:53AM",Light Rain,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 11, 2017 at 03:53PM",Light Rain,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 11, 2017 at 09:53PM",Light Rain,62 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 12, 2017 at 11:53PM",Rain,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"October 13, 2017 at 05:53AM",Light Rain,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 13, 2017 at 10:43AM",Light Rain,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 14, 2017 at 04:18AM",Light Rain,57 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 18, 2017 at 04:35PM",Light Rain with Thunder,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"October 18, 2017 at 10:13PM",Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"October 19, 2017 at 03:23AM",Light Rain with Thunder,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"October 21, 2017 at 07:57AM",Light Rain with Thunder,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"October 21, 2017 at 05:57PM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 21, 2017 at 08:57PM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 26, 2017 at 10:41PM",Rain Shower,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 27, 2017 at 04:36PM",Rain,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"October 27, 2017 at 06:06PM",Thunderstorm,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"October 28, 2017 at 04:46AM",Rain Shower,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 29, 2017 at 10:12PM",Rain Shower,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"October 30, 2017 at 03:07AM",Rain Shower,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"November 04, 2017 at 05:20AM",Rain,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"November 04, 2017 at 11:40AM",Light Rain,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"November 08, 2017 at 09:20AM",Light Rain,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"November 16, 2017 at 07:24AM",Thunder,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"November 16, 2017 at 01:29PM",Light Rain with Thunder,65 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"November 18, 2017 at 12:34AM",Rain Shower,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"November 21, 2017 at 05:23PM",Light Rain,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"November 25, 2017 at 06:36PM",Light Rain,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"November 28, 2017 at 02:26AM",Rain Shower,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 01, 2017 at 12:37AM",Rain Shower,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 01, 2017 at 03:42AM",Rain Shower,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 02, 2017 at 03:42AM",Light Rain,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 03, 2017 at 03:42AM",Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"December 03, 2017 at 09:02AM",Light Rain,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 03, 2017 at 10:12PM",Rain Shower,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 04, 2017 at 01:27AM",Rain Shower,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 04, 2017 at 06:12AM",Light Rain,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 04, 2017 at 04:12PM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 05, 2017 at 10:52PM",Rain Shower,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 06, 2017 at 04:52AM",Light Rain,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 06, 2017 at 10:43AM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 07, 2017 at 04:53AM",Light Rain,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 09, 2017 at 09:44PM",Light Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 19, 2017 at 11:02AM",Light Drizzle,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 19, 2017 at 03:02PM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 19, 2017 at 07:02PM",Light Rain,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 20, 2017 at 03:02AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 20, 2017 at 09:02PM",Rain Shower,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 21, 2017 at 03:02AM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 21, 2017 at 09:02AM",Light Drizzle,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 23, 2017 at 09:10AM",Light Rain with Thunder,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"December 23, 2017 at 07:15PM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 23, 2017 at 09:30PM",Rain Shower,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 24, 2017 at 02:45AM",Rain Shower,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"December 28, 2017 at 05:51AM",Rain Shower,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 01, 2018 at 05:35AM",Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 01, 2018 at 08:50AM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 02, 2018 at 12:10AM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 02, 2018 at 01:40AM",Rain Shower,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 02, 2018 at 08:05AM",Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 06, 2018 at 09:11AM",Light Rain,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 06, 2018 at 02:56PM",Light Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 09, 2018 at 10:23PM",Light Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 10, 2018 at 01:48PM",Light Rain,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 11, 2018 at 08:18AM",Light Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 12, 2018 at 05:09AM",Rain Shower,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 14, 2018 at 10:59AM",Light Rain,80 F,27 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 14, 2018 at 08:23PM",Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 16, 2018 at 06:23AM",Rain Shower,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 17, 2018 at 04:33PM",Light Rain,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 17, 2018 at 09:21PM",Rain Shower,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 18, 2018 at 05:02AM",Rain Shower,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 18, 2018 at 07:21AM",Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 18, 2018 at 10:26AM",Light Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 21, 2018 at 07:52AM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 21, 2018 at 02:22PM",Light Rain,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 22, 2018 at 06:22PM",Thunder,81 F,27 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 23, 2018 at 06:15PM",Light Rain with Thunder,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"January 23, 2018 at 11:10PM",Thunder,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"January 31, 2018 at 07:08AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 31, 2018 at 11:08AM",Light Rain,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 31, 2018 at 03:08PM",Light Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"February 04, 2018 at 06:26AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"February 09, 2018 at 04:35PM",Thunder in the Vicinity,87 F,31 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"February 09, 2018 at 07:50PM",Thunderstorm/Wind,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"February 11, 2018 at 07:33AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 11, 2018 at 03:08PM",Light Rain,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 11, 2018 at 05:28PM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 11, 2018 at 06:58PM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 20, 2018 at 01:47PM",Light Rain,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 22, 2018 at 05:47PM",Light Rain Shower,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 25, 2018 at 06:03AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 27, 2018 at 03:11PM",Thunder,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 01, 2018 at 12:02PM",Light Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 01, 2018 at 02:08PM",Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 03, 2018 at 11:13PM",Rain Shower,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 04, 2018 at 03:23PM",Light Rain with Thunder,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"March 04, 2018 at 09:13PM",Light Rain,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 07, 2018 at 01:33PM",Light Rain Shower,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 11, 2018 at 05:58PM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 15, 2018 at 05:10AM",Rain,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 17, 2018 at 04:01PM",Thunder,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 17, 2018 at 05:21PM",Light Rain,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 18, 2018 at 04:56PM",Rain,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 18, 2018 at 06:28PM",Thunder,82 F,28 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 24, 2018 at 06:16AM",Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 24, 2018 at 10:21PM",Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 25, 2018 at 10:16AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 25, 2018 at 05:20PM",Light Rain Shower,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 25, 2018 at 08:20PM",Rain Shower,61 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 26, 2018 at 08:20PM",Rain Shower,65 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 27, 2018 at 01:25AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 28, 2018 at 05:11AM",Rain Shower,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
